ano,cbo2002,empregados,renda_sm
2013,821305,7282,21393.55
2013,821310,216,552.21
2013,821315,1002,2556.18
2013,821320,1650,4634.47
2013,821325,327,929.39
2013,821330,859,1985.74
2013,821335,351,858.08
2013,821405,17755,70215.48
2013,821410,273,599.46
2013,821415,2490,6448.89
2013,821420,1143,3526.36
2013,821425,268,574.58
2013,821430,977,1898.01
2013,821435,4347,11944.56
2013,821440,8113,21721.63
2013,821445,10408,15893.63
2013,821450,18675,41801.25
2013,822105,254,580.97
2013,822110,425,842.06
2013,822115,3460,9880.48
2013,822120,1180,4162.34
2013,822125,381,1083.76
2013,823105,414,701.84
2013,823110,165,364.46
2013,823115,2238,5156.14
2013,823120,129,260.18
2013,823125,595,1868.77
2013,823130,751,1730.32
2013,823135,202,506.92
2013,823210,3555,8595.71
2013,823215,1146,3611.52
2013,823220,138,396.54
2013,823230,221,427.57
2013,823235,241,413.17
2013,823240,852,3035.36
2013,823245,992,2091.77
2013,823250,630,1979.99
2013,823255,629,1436.71
2013,823265,2814,6467.6
2013,823305,1914,2888.33
2013,823315,7951,13737.29
2013,823320,10223,16791.92
2013,823325,9112,14081.83
2013,823330,863,1389.94
2013,828105,7517,9503.01
2013,828110,43358,58586.23
2013,830105,3347,20992.71
2013,831105,1757,5395.75
2013,831110,261,1737.27
2013,831115,1098,5841.24
2013,831120,382,848.82
2013,831125,2147,5665.93
2013,832105,553,1225.36
2013,832110,2975,7329.94
2013,832115,1774,5154.79
2013,832120,1600,4480.33
2013,832125,9837,27997.61
2013,832135,4280,10867.64
2013,833105,3578,6659.14
2013,833110,3374,6180.35
2013,833115,1001,1863.3
2013,833120,4492,9616.61
2013,833125,1346,2455.89
2013,833205,3212,5129.79
2013,840105,17041,78021.12
2013,840110,3195,17944.43
2013,840115,411,2150.06
2013,840120,1693,3926.9
2013,841105,1196,2769.84
2013,841110,1038,1802.75
2013,841115,8190,17134.31
2013,841205,212,371.04
2013,841210,1412,2213.43
2013,841305,4518,10862.25
2013,841310,6020,15764.3
2013,841315,4127,12535.51
2013,841320,1271,3524.69
2013,841408,37154,54146.93
2013,841416,3846,6009.95
2013,841420,3753,5387.92
2013,841428,745,1300.27
2013,841432,1064,1384.49
2013,841440,1072,1763.05
2013,841444,140,352.92
2013,841448,8484,12674.01
2013,841456,5017,9176.16
2013,841460,2089,4535.33
2013,841464,1044,1970.21
2013,841468,5727,10432.7
2013,841472,341,802.18
2013,841476,503,900.63
2013,841484,8693,11790.09
2013,841505,25158,43344.06
2013,841605,669,930.41
2013,841610,764,1384.75
2013,841615,63,97.72
2013,841620,621,1913.45
2013,841625,245,606.02
2013,841630,519,771.71
2013,841705,630,1081.84
2013,841710,490,1178.98
2013,841715,1473,4382.8
2013,841720,1477,3012.93
2013,841725,18,48.04
2013,841730,55,120.7
2013,841735,30,47.34
2013,841740,122,236.59
2013,841745,7176,11999.54
2013,841805,9184,15190.33
2013,841810,20348,38993.38
2013,841815,5526,14777.63
2013,842105,75,153.5
2013,842110,1271,2660.2
2013,842115,835,1718.42
2013,842120,1174,1905.05
2013,842125,1207,2891.51
2013,842135,198,385.91
2013,842205,3,4.89
2013,842210,699,1156.31
2013,842215,17,50.98
2013,842220,4,7.94
2013,842225,7,8.43
2013,842230,83,110.28
2013,842235,1,1.15
2013,848105,480,777.5
2013,848110,6380,9504.22
2013,848115,7652,12970.29
2013,848205,902,1731.54
2013,848210,4622,7998.23
2013,848215,298,575.58
2013,848305,113256,190073.9
2013,848310,58117,99693.22
2013,848315,32234,50442.38
2013,848325,4502,6406.61
2013,848405,1418,3665.63
2013,848410,79,124.56
2013,848415,128,156.33
2013,848420,413,618.84
2013,848425,2804,7304.81
2013,848505,68127,110213.97
2013,848510,144915,259456.05
2013,848515,24162,45532.57
2013,848520,124601,220819.23
2013,848525,23975,39863.56
2013,848605,514,662.01
2013,860105,4171,24836.6
2013,860110,3091,17376.81
2013,860115,5237,36346.51
2013,861105,3789,30982.1
2013,861110,2293,13443.43
2013,861115,2307,14932.93
2013,861120,244,3285.22
2013,861205,2807,22990.68
2013,862105,809,1661.86
2013,862110,716,4517.05
2013,862115,141,283.27
2013,862120,27459,74657.76
2013,862130,1306,3301.1
2013,862140,4221,11781.43
2013,862150,156045,354648.43
2013,862155,5375,20385.46
2013,862205,22623,81291.04
2013,862305,15243,49897.99
2013,862310,812,2328.98
2013,862405,2910,9518.52
2013,862505,1968,4354.44
2013,862510,706,1884.49
2013,862515,1006,1816.79
2013,910105,24202,127115.69
2013,910110,1875,9045.81
2013,910115,1487,8944.64
2013,910120,301,2053.29
2013,910125,762,4270.93
2013,910130,2005,13848.33
2013,910205,3146,12691.21
2013,910210,3484,19544.63
2013,910905,966,2572.7
2013,910910,663,3878.95
2013,911105,2591,7185.61
2013,911110,4024,11439.32
2013,911115,1217,2929.25
2013,911120,13529,32936.38
2013,911125,350,1203.03
2013,911130,316,857.85
2013,911135,101,246.31
2013,911205,25372,51079.75
2013,911305,193062,657820.67
2013,911310,1020,3990.67
2013,911315,717,2108.04
2013,911320,10177,29874.29
2013,911325,6165,22065.03
2013,913105,2249,7368.72
2013,913110,5096,18601.41
2013,913115,15938,53588.3
2013,913120,9638,37588.62
2013,914105,11626,66927.1
2013,914110,378,1539.45
2013,914205,1341,6759.98
2013,914305,9320,34158.19
2013,914405,165315,381954.84
2013,914410,4923,14179.55
2013,914415,10090,16695.3
2013,914420,6955,22607.93
2013,914425,50400,137473.73
2013,915105,2890,14138.05
2013,915110,350,1047.88
2013,915115,343,853.26
2013,915205,44,85.15
2013,915210,135,265.5
2013,915215,27,52.59
2013,915305,1934,6194.94
2013,915405,133,265.47
2013,919105,9758,29423.1
2013,919110,17759,43042.34
2013,919115,396,1652.75
2013,919205,22393,61090.01
2013,919305,487,930.78
2013,919310,5434,8554.96
2013,919315,1708,2302.23
2013,950105,7467,42383.31
2013,950110,6888,44980.3
2013,950205,2662,10052.05
2013,950305,6604,60066.04
2013,951105,116907,425254.44
2013,951305,10489,19060.63
2013,951310,3091,6888.97
2013,953105,1116,7483.34
2013,953110,1355,8201.09
2013,953115,29279,76769.96
2013,954105,3508,11373.13
2013,954110,146,402.58
2013,954115,214,514.78
2013,954120,5121,14702.37
2013,954125,13779,40627.96
2013,954205,2145,3629.73
2013,954210,670,1688.77
2013,954305,2020,4608.14
2013,991105,7635,16245.74
2013,991110,141,369.58
2013,991115,2204,4979.49
2013,991120,242,581.7
2013,991205,1500,2392.13
2013,991305,19900,50475.53
2013,991310,10613,22495.89
2013,991315,13675,30161.94
2013,992105,7114,13265.85
2013,992110,2130,4193.47
2013,992115,31742,63080.73
2013,992120,5005,9164.45
2013,992205,18576,47008.38
2013,992210,9651,24102.3
2013,992215,1995,3185.29
2013,992220,2122,3681.94
2013,992225,186347,259243.83
2014,010105,3917,9998.2
2014,010110,962,6684.48
2014,010115,538,3775.68
2014,010205,11204,138145.07
2014,010210,28566,378145.63
2014,010215,6466,99053
2014,010305,59884,238882.97
2014,010310,187967,554906.75
2014,010315,45077,223261.06
2014,020105,87790,519112.95
2014,020110,1782,40537.2
2014,020115,3584,64361.5
2014,020205,7260,102013.15
2014,020305,5394,65750.89
2014,020310,4070,43811.9
2014,021105,4493,44106.63
2014,021110,71672,508588.98
2014,021205,71132,365282.89
2014,021210,116765,546783.56
2014,030105,608,13146.19
2014,030110,1068,17152.44
2014,030115,312,6436.27
2014,030205,1922,23470.46
2014,030305,2121,23153.67
2014,031105,2918,30790.33
2014,031110,15453,128364.91
2014,031205,6526,38220.42
2014,031210,7955,35141.94
2014,111215,156,4323.49
2014,111220,21383,88285.97
2014,111225,1887,11926.95
2014,111305,77,658.58
2014,111310,47,1249.75
2014,111315,16,665.52
2014,111320,121,4589.07
2014,111325,9782,365708.7
2014,111330,1796,61994.54
2014,111335,32,1151.94
2014,111340,31,1173.26
2014,111345,2888,104842.85
2014,111405,63319,865609.79
2014,111410,381414,2323415.65
2014,111415,327933,1180276.5
2014,111505,1641,19625.36
2014,111510,2186,16133.36
2014,113005,41,62.64
2014,113010,165,461.31
2014,113015,47,161.94
2014,114105,274,1994.09
2014,114205,2986,15874.93
2014,114210,209,1621.8
2014,114305,328,1385.09
2014,114405,1073,6125.15
2014,121005,4630,58173.42
2014,121010,22754,416870.89
2014,122105,540,7768.55
2014,122110,73,1046.6
2014,122115,114,2000.56
2014,122120,18,239.55
2014,122205,1594,47168.51
2014,122305,2421,30501.43
2014,122405,1577,29571.61
2014,122505,548,7936.08
2014,122510,107,939.99
2014,122515,226,1438.53
2014,122520,149,678.69
2014,122605,112,953.41
2014,122610,257,5087.86
2014,122615,1306,18857.29
2014,122620,946,10796.79
2014,122705,674,17231.11
2014,122710,382,16472.9
2014,122715,32,183.19
2014,122720,55,1352.68
2014,122725,195,4544.79
2014,122730,55,1750.95
2014,122735,35,298.31
2014,122740,191,392.16
2014,122745,79,2964.81
2014,122750,35,386.67
2014,122755,135,5375.43
2014,123105,48134,483463.23
2014,123110,11043,175666.41
2014,123115,6831,111065.8
2014,123205,2470,50592.76
2014,123210,431,3252
2014,123305,10423,293348.53
2014,123310,2185,61420.6
2014,123405,1220,29242.56
2014,123410,720,2877.17
2014,123605,2826,53021.07
2014,123705,1392,37616.77
2014,123805,1813,24021.95
2014,131105,2123,19093.42
2014,131110,2251,9421.65
2014,131115,8048,51312.49
2014,131120,6221,31389.16
2014,131205,7693,57931.41
2014,131210,18567,131449.53
2014,131215,94,485.34
2014,131305,13891,104494.48
2014,131310,30957,158281.93
2014,131315,2817,20371.02
2014,131320,1788,8418.18
2014,141105,2210,11329.66
2014,141110,2250,15042.93
2014,141115,10923,52191.93
2014,141120,334,1336.88
2014,141205,75078,663992.21
2014,141305,12807,134126.86
2014,141405,21081,39127.47
2014,141410,73720,153671.09
2014,141415,125494,494787.3
2014,141420,11049,77571.93
2014,141505,7097,32731.95
2014,141510,43569,131991.42
2014,141515,16453,40417.19
2014,141520,421,1149.69
2014,141525,573,3449.79
2014,141605,14562,90027.31
2014,141610,1601,14460.73
2014,141615,26475,182392.74
2014,141705,5353,77609.16
2014,141710,17440,195920.59
2014,141715,830,9672.87
2014,141720,4935,35246.54
2014,141725,706,4933.51
2014,141730,65,485.43
2014,141735,327,2771.34
2014,142105,344921,2085348.26
2014,142110,4217,53219.66
2014,142115,42123,359275.95
2014,142120,644,3909.92
2014,142205,27483,268038.28
2014,142210,23073,110051.42
2014,142305,161959,964926.68
2014,142310,9529,88396.45
2014,142315,26117,299323.36
2014,142320,119798,1012729.56
2014,142325,4788,32838.46
2014,142330,28606,228572.95
2014,142335,19044,119551.03
2014,142340,1009,5817.75
2014,142405,19158,154720.15
2014,142410,5414,63636.66
2014,142415,5514,23455.73
2014,142505,4428,54121.14
2014,142510,7654,116333.44
2014,142515,4761,65154.85
2014,142520,11353,151609.01
2014,142525,849,12184.83
2014,142530,7208,70043.3
2014,142535,1478,9166.02
2014,142605,17270,288762.51
2014,142610,22,168.29
2014,142705,24134,245367.68
2014,142710,239,1241.01
2014,201105,95,786.71
2014,201110,2117,28153.58
2014,201115,62,475.14
2014,201205,688,9736.5
2014,201210,403,2173.93
2014,201215,461,2549.21
2014,201220,135,918.7
2014,201225,95,343.28
2014,202105,478,4146.34
2014,202110,1413,18114.03
2014,202115,70,427.24
2014,202120,313,1950.09
2014,203005,563,6066.47
2014,203010,170,1457.2
2014,203015,339,3143.17
2014,203020,318,2893.34
2014,203025,2016,27603.56
2014,203105,464,4561.46
2014,203110,317,4040.44
2014,203115,53,1037.33
2014,203120,41,760.05
2014,203125,755,7274.76
2014,203205,321,4423.54
2014,203210,5865,82339.98
2014,203215,1391,16442.72
2014,203220,664,8226.93
2014,203225,1623,17955.75
2014,203230,502,6803.66
2014,203305,784,8412.95
2014,203310,200,1837.92
2014,203315,105,828.35
2014,203320,1638,23601.77
2014,203405,1561,20338.51
2014,203410,59,402.11
2014,203415,33,316.44
2014,203420,163,2156.03
2014,203505,1300,11108.25
2014,203510,73,585.02
2014,203515,478,4738.19
2014,203520,367,2685.14
2014,203525,198,800.37
2014,204105,5159,97098.95
2014,211105,810,7654.81
2014,211110,2123,17545.07
2014,211115,160,2079.13
2014,211120,61,513.24
2014,211205,3464,43803
2014,211210,185,1320.12
2014,211215,74,363.72
2014,212205,3058,38452.21
2014,212210,1647,14369.75
2014,212215,1615,20047.17
2014,212305,4338,35227.35
2014,212310,6907,44662.44
2014,212315,8666,62643.27
2014,212320,1190,9768.51
2014,212405,159833,1367744.23
2014,212410,30602,263489.19
2014,212415,8823,61982.32
2014,212420,85053,436615.4
2014,213105,664,10017.5
2014,213110,28,253.1
2014,213115,31,348.2
2014,213120,29,131.74
2014,213125,15,84.6
2014,213130,4,38.52
2014,213135,41,1116.41
2014,213140,4,12.36
2014,213145,10,66.34
2014,213150,281,2407.73
2014,213155,35,516.3
2014,213160,7,58.62
2014,213165,1,8.97
2014,213170,3,42.07
2014,213175,3,5.13
2014,213205,5095,47869.85
2014,213210,2176,27628.03
2014,213215,225,1289.62
2014,213305,53,923.39
2014,213310,3,10.2
2014,213315,288,3267.77
2014,213405,4705,90424.11
2014,213410,300,3478.86
2014,213415,1216,31403.6
2014,213420,19,222.96
2014,213425,8,42.68
2014,213430,13,134.4
2014,213435,10,192.8
2014,213440,170,1343.38
2014,214005,1871,21147.81
2014,214010,777,4468.09
2014,214105,14451,145435.73
2014,214110,1011,6956.46
2014,214115,490,4125.34
2014,214120,490,3156.02
2014,214125,3161,26049.8
2014,214130,302,1697.32
2014,214205,67680,827399.97
2014,214210,211,2759.81
2014,214215,5557,54010.34
2014,214220,588,7207.79
2014,214225,259,4077.76
2014,214230,362,4655.2
2014,214235,163,2149.77
2014,214240,320,6393.22
2014,214245,127,1214.98
2014,214250,71,885.21
2014,214255,1918,22548.49
2014,214260,3072,44686.02
2014,214265,33,456.88
2014,214270,2972,32692.69
2014,214280,764,4463.69
2014,214305,17149,234957.03
2014,214310,4044,52353.43
2014,214315,1877,28132.3
2014,214320,1565,20922.13
2014,214325,1133,16337
2014,214330,804,9204.2
2014,214335,214,2790.4
2014,214340,3941,52929.55
2014,214345,677,8851.36
2014,214350,407,5808.3
2014,214360,464,3114.56
2014,214365,1944,9328.97
2014,214370,526,4453.74
2014,214405,14662,195196.11
2014,214410,4791,59340.17
2014,214415,65,886.04
2014,214420,8516,208198.4
2014,214425,3436,55173.55
2014,214430,1581,35763.38
2014,214435,328,2947.35
2014,214505,5289,101149.89
2014,214510,668,8276.75
2014,214515,129,1471.99
2014,214520,195,2249.25
2014,214525,3763,118313.82
2014,214530,489,5741.16
2014,214535,52,340.4
2014,214605,804,9663.04
2014,214610,2707,33476.15
2014,214615,160,1200.8
2014,214705,3593,52682.59
2014,214710,59,975.86
2014,214715,62,944.96
2014,214720,21,390.66
2014,214725,311,7495.23
2014,214730,83,1356.16
2014,214735,44,556.11
2014,214740,491,9311.8
2014,214745,42,893.28
2014,214750,7,45.32
2014,214805,646,5401.5
2014,214810,339,3893.35
2014,214905,21336,268192.28
2014,214910,8707,102231.01
2014,214915,10234,112153.06
2014,214920,129,2069.6
2014,214925,385,4724.35
2014,214930,450,3146.3
2014,214935,1389,5449.83
2014,215105,892,15407.28
2014,215110,127,2370.61
2014,215115,1850,38433.99
2014,215120,1869,7901.94
2014,215125,1005,25297.59
2014,215130,336,1052.51
2014,215135,270,3090.62
2014,215140,1848,42451.39
2014,215145,32,72.05
2014,215150,657,3289.04
2014,215205,1136,26392.72
2014,215210,695,14763.58
2014,215215,906,16265.72
2014,215220,208,3531.44
2014,215305,9170,196083.27
2014,215310,87,1906.8
2014,215315,437,1387.97
2014,221105,14605,99215.69
2014,221205,7677,33864.65
2014,222105,1175,10642.82
2014,222110,20937,240911.48
2014,222115,218,1821.23
2014,222120,2465,23369.43
2014,222205,292,2049.02
2014,222215,132,494.5
2014,223204,740,4607.71
2014,223208,52888,324424.97
2014,223212,923,5398.74
2014,223216,361,510.25
2014,223220,32,131.82
2014,223224,31,137.57
2014,223228,86,407.98
2014,223232,1439,7049.89
2014,223236,290,1548.67
2014,223240,230,1049.89
2014,223244,60,324.95
2014,223248,162,800.54
2014,223252,92,605.47
2014,223256,261,1260.78
2014,223260,123,632.96
2014,223264,42,165.4
2014,223268,363,2235.47
2014,223272,5179,33254.69
2014,223276,303,1781.67
2014,223280,744,3182.45
2014,223284,11,43.97
2014,223288,53,181.36
2014,223293,372,2142.2
2014,223305,19325,146256.16
2014,223310,1475,12004.76
2014,223405,107962,472901.55
2014,223415,4343,24419.46
2014,223420,153,724.22
2014,223425,32,193.14
2014,223430,240,1400.5
2014,223435,1386,12045.99
2014,223440,20,116.6
2014,223445,483,2509.31
2014,223505,245914,1371331.95
2014,223510,4188,22880.45
2014,223515,140,1147.8
2014,223520,1180,5606.04
2014,223525,802,4273.69
2014,223530,3736,22246.56
2014,223535,434,2157.88
2014,223540,201,1025.69
2014,223545,2162,12208.07
2014,223550,422,1975.92
2014,223555,200,872.72
2014,223560,1853,8775.4
2014,223565,1502,9034.21
2014,223570,58,248.83
2014,223605,46365,178597.25
2014,223625,367,1892.64
2014,223630,55,181.62
2014,223635,180,611.22
2014,223640,4,9.24
2014,223645,12,41.36
2014,223650,33,69.58
2014,223655,203,497.15
2014,223660,740,2525
2014,223705,1068,2917.71
2014,223710,39545,156914.71
2014,223810,14283,53595.9
2014,223815,134,381.46
2014,223820,114,348.52
2014,223825,2,5.69
2014,223830,22,49.95
2014,223835,1,3.17
2014,223840,16,34.35
2014,223845,21,47.8
2014,223905,6821,28682.79
2014,223910,146,665.13
2014,224105,6582,12553.61
2014,224110,261,430.83
2014,224115,1641,3818.33
2014,224120,21314,37528.62
2014,224125,15872,55677.21
2014,224130,705,1953.93
2014,224135,2787,9538.62
2014,225103,775,8080.73
2014,225105,103,1283.26
2014,225106,1528,24387.31
2014,225109,771,8773.65
2014,225110,164,975.02
2014,225112,1203,12148.53
2014,225115,847,7380.33
2014,225118,51,453.15
2014,225120,2652,26190.78
2014,225121,2312,27776.01
2014,225122,65,847.35
2014,225124,12086,137429.02
2014,225125,181020,1983418.3
2014,225127,414,4707.92
2014,225130,3944,59323.07
2014,225133,3084,28642.07
2014,225135,826,5987.52
2014,225136,183,1927.96
2014,225139,1128,9651.72
2014,225140,10220,104647.62
2014,225142,2265,29272.91
2014,225145,279,2429.93
2014,225148,130,1387.42
2014,225150,2868,36327.05
2014,225151,3973,46763.24
2014,225155,466,3891.53
2014,225160,102,883.48
2014,225165,417,4474.13
2014,225170,5210,59987.95
2014,225175,48,758.29
2014,225180,281,2337.96
2014,225185,455,5658.76
2014,225195,123,1407.23
2014,225203,237,2580.35
2014,225210,449,4841.48
2014,225215,98,954.69
2014,225220,57,942.15
2014,225225,9929,97467.88
2014,225230,395,4680.97
2014,225235,440,4992.06
2014,225240,141,1704.95
2014,225250,7292,78163.91
2014,225255,171,1607.76
2014,225260,455,5516.64
2014,225265,1364,10920.17
2014,225270,3306,37121.59
2014,225275,831,7087.62
2014,225280,172,1583.88
2014,225285,724,7050.18
2014,225290,22,195.55
2014,225295,41,356.12
2014,225305,29,205.24
2014,225310,249,2913.86
2014,225315,36,467.1
2014,225320,1855,27420.63
2014,225325,1259,12306.34
2014,225330,111,1211.24
2014,225335,237,3298.82
2014,225340,107,1248.35
2014,225345,1,9.26
2014,225350,39,1052.21
2014,226105,1,1.3
2014,226305,80,335.53
2014,226310,12,44.95
2014,226315,5,40.24
2014,231105,102872,350755.22
2014,231110,29581,83358.28
2014,231205,420605,2029395.16
2014,231210,424727,1443870.31
2014,231305,56519,185840.99
2014,231310,39271,150275.82
2014,231315,37300,110059.84
2014,231320,13486,40048.93
2014,231325,17255,54464.8
2014,231330,8532,25153.88
2014,231335,33335,114447.18
2014,231340,25297,88079.37
2014,232105,18405,59423.93
2014,232110,13633,44460.49
2014,232115,291431,1286118.14
2014,232120,18454,60567.52
2014,232125,4316,11588.37
2014,232130,9841,32890.23
2014,232135,15283,60247.55
2014,232140,16353,64903.72
2014,232145,12374,41545.39
2014,232150,13102,47018.79
2014,232155,20951,89334.23
2014,232160,407,1172.52
2014,232165,10026,34405.14
2014,232170,1842,5285.19
2014,233105,1271,5819.09
2014,233110,26797,112544.58
2014,233115,2525,20640.7
2014,233120,2939,8298.35
2014,233125,1993,3921
2014,233130,1256,7254.32
2014,233135,2103,8095.58
2014,233205,1830,4611
2014,233210,26492,123869.57
2014,233215,18895,60425.88
